trade_id,symbol,side,qty,price,notional,account,exec_time,settle_date,exec_broker,customer_type
T20250901-000626,GOOGL,BUY,2000,119.05,238100.0,FND1037,2025-09-01T19:08:28,2025-09-03,JPMC,INTRODUCING
T20250901-000627,TSLA,SELL,100,134.2,13420.0,FND1036,2025-09-01T17:26:13,2025-09-03,MSCO,INTRODUCING
T20250901-000628,UNH,BUY,200,259.86,51972.0,FND1053,2025-09-01T20:00:27,2025-09-03,NITE,SELF_CLEAR
T20250901-000629,XOM,BUY,300,384.62,115386.0,FND1004,2025-09-01T17:17:30,2025-09-03,GSCO,INTRODUCING
T20250901-000630,MSFT,SELL,2000,369.25,738500.0,FND1044,2025-09-01T18:33:35,2025-09-03,NITE,INTRODUCING
T20250901-000631,META,BUY,2000,34.54,69080.0,FND1013,2025-09-01T20:10:48,2025-09-03,NITE,INTRODUCING
T20250901-000632,BRK.B,BUY,2000,321.55,643100.0,FND1051,2025-09-01T20:12:33,2025-09-03,GSCO,SELF_CLEAR
T20250901-000633,AMZN,SELL,200,408.97,81794.0,FND1012,2025-09-01T18:21:44,2025-09-03,NITE,SELF_CLEAR
T20250901-000634,NVDA,SELL,2000,76.84,153680.0,FND1045,2025-09-01T20:13:40,2025-09-03,JPMC,INTRODUCING
T20250901-000635,XOM,SELL,2000,215.53,431060.0,FND1045,2025-09-01T17:27:19,2025-09-03,GSCO,SELF_CLEAR
T20250901-000636,UNH,BUY,100,346.57,34657.0,FND1006,2025-09-01T20:51:17,2025-09-03,CDEL,INTRODUCING
T20250901-000637,XOM,BUY,1000,362.41,362410.0,FND1055,2025-09-01T17:45:15,2025-09-03,CDEL,SELF_CLEAR
T20250901-000638,GOOGL,SELL,500,131.33,65665.0,FND1030,2025-09-01T18:37:40,2025-09-03,CDEL,SELF_CLEAR
T20250901-000639,NVDA,SELL,300,449.53,134859.0,FND1021,2025-09-01T17:16:40,2025-09-03,BAML,SELF_CLEAR
T20250901-000640,AMZN,BUY,200,349.55,69910.0,FND1043,2025-09-01T19:17:40,2025-09-03,NITE,INTRODUCING
T20250901-000641,UNH,SELL,100,67.37,6737.0,FND1015,2025-09-01T16:58:14,2025-09-03,JPMC,INTRODUCING
T20250901-000642,UNH,BUY,100,257.89,25789.0,FND1039,2025-09-01T17:52:18,2025-09-03,BAML,INTRODUCING
T20250901-000643,JPM,BUY,200,266.47,53294.0,FND1047,2025-09-01T17:47:54,2025-09-03,BAML,INTRODUCING
T20250901-000644,TSLA,BUY,200,169.01,33802.0,FND1011,2025-09-01T20:27:24,2025-09-03,JPMC,SELF_CLEAR
T20250901-000645,BAC,SELL,1000,70.66,70660.0,FND1045,2025-09-01T20:16:48,2025-09-03,JPMC,INTRODUCING
T20250901-000646,AAPL,BUY,2000,53.41,106820.0,FND1038,2025-09-01T20:57:22,2025-09-03,GSCO,INTRODUCING
T20250901-000647,GOOGL,BUY,2000,83.04,166080.0,FND1058,2025-09-01T18:21:43,2025-09-03,MSCO,INTRODUCING
T20250901-000648,GOOGL,SELL,1500,51.73,77595.0,FND1001,2025-09-01T18:49:24,2025-09-03,BAML,SELF_CLEAR
T20250901-000649,JPM,BUY,500,363.41,181705.0,FND1054,2025-09-01T20:01:13,2025-09-03,MSCO,SELF_CLEAR
T20250901-000650,BAC,SELL,100,262.07,26207.0,FND1010,2025-09-01T17:21:30,2025-09-03,GSCO,INTRODUCING
T20250901-000651,AAPL,SELL,500,251.74,125870.0,FND1043,2025-09-01T17:13:44,2025-09-03,MSCO,INTRODUCING
T20250901-000652,GOOGL,SELL,200,458.08,91616.0,FND1011,2025-09-01T20:17:38,2025-09-03,MSCO,INTRODUCING
T20250901-000653,BAC,SELL,100,323.49,32349.0,FND1002,2025-09-01T18:35:32,2025-09-03,JPMC,INTRODUCING
T20250901-000654,BAC,BUY,1500,138.35,207525.0,FND1003,2025-09-01T18:24:29,2025-09-03,GSCO,INTRODUCING
T20250901-000655,BAC,BUY,1000,198.12,198120.0,FND1034,2025-09-01T20:51:11,2025-09-03,GSCO,INTRODUCING
T20250901-000656,AMZN,SELL,1000,322.87,322870.0,FND1002,2025-09-01T17:02:54,2025-09-03,JPMC,INTRODUCING
T20250901-000657,NVDA,SELL,2000,479.49,958980.0,FND1058,2025-09-01T17:05:22,2025-09-03,MSCO,SELF_CLEAR
T20250901-000658,MSFT,SELL,200,187.42,37484.0,FND1046,2025-09-01T17:29:15,2025-09-03,NITE,SELF_CLEAR
T20250901-000659,NVDA,BUY,200,295.64,59128.0,FND1030,2025-09-01T20:02:08,2025-09-03,JPMC,SELF_CLEAR
T20250901-000660,META,BUY,200,453.02,90604.0,FND1010,2025-09-01T20:44:42,2025-09-03,JPMC,INTRODUCING
T20250901-000661,GOOGL,BUY,1000,45.53,45530.0,FND1033,2025-09-01T20:11:21,2025-09-03,JPMC,SELF_CLEAR
T20250901-000662,AAPL,BUY,2000,286.09,572180.0,FND1049,2025-09-01T19:26:42,2025-09-03,NITE,SELF_CLEAR
T20250901-000663,XOM,BUY,1000,33.2,33200.0,FND1032,2025-09-01T18:52:06,2025-09-03,UBSW,INTRODUCING
T20250901-000664,AMZN,BUY,500,453.18,226590.0,FND1039,2025-09-01T19:32:01,2025-09-03,BAML,INTRODUCING
T20250901-000665,UNH,SELL,200,276.45,55290.0,FND1057,2025-09-01T18:16:11,2025-09-03,MSCO,SELF_CLEAR
T20250901-000666,META,BUY,300,113.54,34062.0,FND1052,2025-09-01T17:37:05,2025-09-03,GSCO,INTRODUCING
T20250901-000667,AMZN,BUY,500,408.25,204125.0,FND1008,2025-09-01T17:10:28,2025-09-03,GSCO,SELF_CLEAR
T20250901-000668,JPM,SELL,1500,358.43,537645.0,FND1001,2025-09-01T17:13:14,2025-09-03,JPMC,SELF_CLEAR
T20250901-000669,BRK.B,SELL,2000,132.82,265640.0,FND1049,2025-09-01T17:24:45,2025-09-03,CDEL,SELF_CLEAR
T20250901-000670,BRK.B,BUY,1500,142.31,213465.0,FND1046,2025-09-01T20:02:40,2025-09-03,BAML,INTRODUCING
T20250901-000671,JPM,SELL,1000,88.45,88450.0,FND1003,2025-09-01T19:56:20,2025-09-03,GSCO,SELF_CLEAR
T20250901-000672,JPM,BUY,1500,21.45,32175.0,FND1024,2025-09-01T19:10:57,2025-09-03,JPMC,INTRODUCING
T20250901-000673,BRK.B,SELL,1000,254.26,254260.0,FND1040,2025-09-01T18:44:17,2025-09-03,MSCO,SELF_CLEAR
T20250901-000674,TSLA,BUY,1500,180.01,270015.0,FND1007,2025-09-01T20:42:43,2025-09-03,NITE,SELF_CLEAR
T20250901-000675,GOOGL,BUY,1000,269.97,269970.0,FND1050,2025-09-01T18:09:42,2025-09-03,UBSW,SELF_CLEAR
T20250901-000676,UNH,SELL,500,333.4,166700.0,FND1003,2025-09-01T19:15:13,2025-09-03,NITE,INTRODUCING
T20250901-000677,NVDA,BUY,1000,16.43,16430.0,FND1051,2025-09-01T19:17:57,2025-09-03,MSCO,INTRODUCING
T20250901-000678,MSFT,SELL,100,44.92,4492.0,FND1051,2025-09-01T20:22:36,2025-09-03,JPMC,SELF_CLEAR
T20250901-000679,TSLA,BUY,2000,247.33,494660.0,FND1046,2025-09-01T20:30:00,2025-09-03,JPMC,INTRODUCING
T20250901-000680,META,BUY,200,95.23,19046.0,FND1003,2025-09-01T18:22:35,2025-09-03,GSCO,INTRODUCING
T20250901-000681,AMZN,BUY,1000,259.66,259660.0,FND1000,2025-09-01T18:25:24,2025-09-03,MSCO,INTRODUCING
T20250901-000682,JPM,BUY,200,454.41,90882.0,FND1042,2025-09-01T20:36:47,2025-09-03,GSCO,INTRODUCING
T20250901-000683,BAC,SELL,1000,190.77,190770.0,FND1020,2025-09-01T18:28:12,2025-09-03,MSCO,SELF_CLEAR
T20250901-000684,JPM,SELL,100,191.82,19182.0,FND1058,2025-09-01T20:51:18,2025-09-03,JPMC,INTRODUCING
T20250901-000685,JPM,SELL,2000,286.39,572780.0,FND1008,2025-09-01T20:20:27,2025-09-03,GSCO,SELF_CLEAR
T20250901-000686,BAC,BUY,1000,450.11,450110.0,FND1015,2025-09-01T19:50:41,2025-09-03,CDEL,SELF_CLEAR
T20250901-000687,BAC,BUY,500,139.9,69950.0,FND1056,2025-09-01T16:59:41,2025-09-03,JPMC,SELF_CLEAR
T20250901-000688,UNH,SELL,100,240.95,24095.0,FND1043,2025-09-01T18:55:30,2025-09-03,JPMC,INTRODUCING
T20250901-000689,GOOGL,SELL,500,15.04,7520.0,FND1011,2025-09-01T17:26:05,2025-09-03,JPMC,SELF_CLEAR
T20250901-000690,UNH,SELL,200,143.53,28706.0,FND1032,2025-09-01T19:42:01,2025-09-03,BAML,SELF_CLEAR
T20250901-000691,BRK.B,SELL,1500,142.56,213840.0,FND1012,2025-09-01T17:51:27,2025-09-03,MSCO,INTRODUCING
T20250901-000692,AAPL,BUY,1500,390.57,585855.0,FND1051,2025-09-01T19:10:17,2025-09-03,UBSW,SELF_CLEAR
T20250901-000693,GOOGL,SELL,500,322.5,161250.0,FND1009,2025-09-01T17:19:00,2025-09-03,NITE,SELF_CLEAR
T20250901-000694,META,SELL,1000,473.1,473100.0,FND1032,2025-09-01T17:47:47,2025-09-03,GSCO,INTRODUCING
T20250901-000695,NVDA,SELL,1000,180.68,180680.0,FND1023,2025-09-01T19:28:13,2025-09-03,NITE,INTRODUCING
T20250901-000696,META,BUY,500,345.33,172665.0,FND1047,2025-09-01T19:40:36,2025-09-03,NITE,SELF_CLEAR
T20250901-000697,MSFT,BUY,2000,317.39,634780.0,FND1000,2025-09-01T19:40:38,2025-09-03,JPMC,INTRODUCING
T20250901-000698,BAC,SELL,200,384.29,76858.0,FND1028,2025-09-01T17:14:14,2025-09-03,NITE,SELF_CLEAR
T20250901-000699,TSLA,SELL,1000,67.52,67520.0,FND1033,2025-09-01T17:15:16,2025-09-03,GSCO,SELF_CLEAR
T20250901-000700,BAC,BUY,1000,243.98,243980.0,FND1045,2025-09-01T18:08:35,2025-09-03,UBSW,SELF_CLEAR
T20250901-000701,XOM,BUY,300,56.43,16929.0,FND1006,2025-09-01T20:33:28,2025-09-03,NITE,INTRODUCING
T20250901-000702,MSFT,SELL,500,456.38,228190.0,FND1032,2025-09-01T19:14:59,2025-09-03,CDEL,INTRODUCING
T20250901-000703,AMZN,BUY,1000,228.94,228940.0,FND1011,2025-09-01T19:21:49,2025-09-03,UBSW,INTRODUCING
T20250901-000704,NVDA,BUY,100,73.78,7378.0,FND1056,2025-09-01T18:15:08,2025-09-03,GSCO,SELF_CLEAR
T20250901-000705,UNH,BUY,300,229.41,68823.0,FND1050,2025-09-01T20:50:47,2025-09-03,CDEL,INTRODUCING
T20250901-000706,XOM,SELL,2000,92.08,184160.0,FND1029,2025-09-01T18:21:38,2025-09-03,UBSW,INTRODUCING
T20250901-000707,NVDA,BUY,100,291.0,29100.0,FND1054,2025-09-01T18:32:39,2025-09-03,JPMC,INTRODUCING
T20250901-000708,JPM,SELL,300,145.71,43713.0,FND1026,2025-09-01T20:02:04,2025-09-03,GSCO,SELF_CLEAR
T20250901-000709,META,BUY,500,296.41,148205.0,FND1054,2025-09-01T20:49:30,2025-09-03,GSCO,INTRODUCING
T20250901-000710,MSFT,BUY,300,116.77,35031.0,FND1050,2025-09-01T17:07:38,2025-09-03,NITE,SELF_CLEAR
T20250901-000711,META,SELL,200,207.02,41404.0,FND1055,2025-09-01T18:01:23,2025-09-03,UBSW,SELF_CLEAR
T20250901-000712,TSLA,SELL,200,19.23,3846.0,FND1049,2025-09-01T19:17:15,2025-09-03,BAML,INTRODUCING
T20250901-000713,XOM,BUY,1000,418.98,418980.0,FND1046,2025-09-01T19:02:13,2025-09-03,UBSW,SELF_CLEAR
T20250901-000714,JPM,BUY,500,306.55,153275.0,FND1003,2025-09-01T20:08:32,2025-09-03,JPMC,INTRODUCING
T20250901-000715,TSLA,SELL,100,39.33,3933.0,FND1059,2025-09-01T18:14:17,2025-09-03,JPMC,SELF_CLEAR
T20250901-000716,GOOGL,BUY,200,50.8,10160.0,FND1054,2025-09-01T20:16:56,2025-09-03,NITE,INTRODUCING
T20250901-000717,NVDA,SELL,300,233.7,70110.0,FND1051,2025-09-01T20:44:11,2025-09-03,UBSW,SELF_CLEAR
T20250901-000718,BRK.B,BUY,200,45.69,9138.0,FND1010,2025-09-01T19:28:04,2025-09-03,NITE,SELF_CLEAR
T20250901-000719,MSFT,SELL,1000,308.34,308340.0,FND1036,2025-09-01T20:20:31,2025-09-03,JPMC,SELF_CLEAR
T20250901-000720,XOM,SELL,300,332.66,99798.0,FND1016,2025-09-01T18:11:32,2025-09-03,JPMC,SELF_CLEAR
T20250901-000721,XOM,SELL,2000,292.06,584120.0,FND1042,2025-09-01T19:18:24,2025-09-03,CDEL,SELF_CLEAR
T20250901-000722,XOM,SELL,200,377.1,75420.0,FND1009,2025-09-01T17:40:33,2025-09-03,BAML,INTRODUCING
T20250901-000723,UNH,SELL,500,115.15,57575.0,FND1059,2025-09-01T19:34:12,2025-09-03,GSCO,INTRODUCING
T20250901-000724,GOOGL,SELL,1000,314.43,314430.0,FND1051,2025-09-01T17:17:39,2025-09-03,GSCO,SELF_CLEAR
T20250901-000725,NVDA,BUY,100,148.49,14849.0,FND1042,2025-09-01T18:54:32,2025-09-03,UBSW,SELF_CLEAR
T20250901-000726,XOM,SELL,500,406.04,203020.0,FND1032,2025-09-01T17:01:52,2025-09-03,NITE,SELF_CLEAR
T20250901-000727,TSLA,BUY,300,195.73,58719.0,FND1006,2025-09-01T17:22:16,2025-09-03,CDEL,SELF_CLEAR
T20250901-000728,TSLA,SELL,2000,201.71,403420.0,FND1056,2025-09-01T20:32:47,2025-09-03,JPMC,SELF_CLEAR
T20250901-000729,BAC,BUY,200,49.56,9912.0,FND1037,2025-09-01T19:05:13,2025-09-03,BAML,SELF_CLEAR
T20250901-000730,NVDA,SELL,100,433.09,43309.0,FND1020,2025-09-01T19:25:53,2025-09-03,MSCO,INTRODUCING
T20250901-000731,JPM,BUY,1000,377.62,377620.0,FND1050,2025-09-01T19:33:17,2025-09-03,BAML,SELF_CLEAR
T20250901-000732,UNH,BUY,500,75.87,37935.0,FND1023,2025-09-01T18:53:48,2025-09-03,MSCO,SELF_CLEAR
T20250901-000733,XOM,BUY,100,312.58,31258.0,FND1006,2025-09-01T19:53:30,2025-09-03,MSCO,INTRODUCING
T20250901-000734,AMZN,BUY,500,212.12,106060.0,FND1019,2025-09-01T20:43:24,2025-09-03,BAML,SELF_CLEAR
T20250901-000735,XOM,BUY,1500,122.66,183990.0,FND1051,2025-09-01T18:47:01,2025-09-03,UBSW,INTRODUCING
T20250901-000736,MSFT,SELL,300,78.35,23505.0,FND1056,2025-09-01T20:25:36,2025-09-03,GSCO,INTRODUCING
T20250901-000737,BAC,BUY,2000,107.94,215880.0,FND1020,2025-09-01T19:36:56,2025-09-03,GSCO,SELF_CLEAR
T20250901-000738,NVDA,SELL,500,297.33,148665.0,FND1027,2025-09-01T20:22:25,2025-09-03,UBSW,INTRODUCING
T20250901-000739,TSLA,SELL,2000,137.57,275140.0,FND1015,2025-09-01T18:31:16,2025-09-03,JPMC,INTRODUCING
T20250901-000740,MSFT,SELL,500,348.27,174135.0,FND1026,2025-09-01T18:17:37,2025-09-03,CDEL,SELF_CLEAR
T20250901-000741,GOOGL,BUY,1000,445.71,445710.0,FND1022,2025-09-01T19:31:03,2025-09-03,GSCO,INTRODUCING
T20250901-000742,JPM,BUY,1000,282.54,282540.0,FND1013,2025-09-01T19:29:00,2025-09-03,GSCO,INTRODUCING
T20250901-000743,NVDA,BUY,200,416.57,83314.0,FND1040,2025-09-01T19:21:58,2025-09-03,MSCO,INTRODUCING
T20250901-000744,BAC,SELL,2000,445.95,891900.0,FND1023,2025-09-01T18:55:05,2025-09-03,BAML,SELF_CLEAR
T20250901-000745,TSLA,SELL,500,390.68,195340.0,FND1026,2025-09-01T18:26:26,2025-09-03,GSCO,INTRODUCING
T20250901-000746,AAPL,BUY,500,355.48,177740.0,FND1038,2025-09-01T19:26:51,2025-09-03,UBSW,INTRODUCING
T20250901-000747,AAPL,BUY,500,471.92,235960.0,FND1044,2025-09-01T19:01:56,2025-09-03,GSCO,SELF_CLEAR
T20250901-000748,META,BUY,200,62.75,12550.0,FND1047,2025-09-01T18:23:37,2025-09-03,UBSW,SELF_CLEAR
T20250901-000749,UNH,SELL,200,166.93,33386.0,FND1053,2025-09-01T18:42:44,2025-09-03,CDEL,INTRODUCING
T20250901-000750,UNH,BUY,500,396.08,198040.0,FND1029,2025-09-01T17:54:44,2025-09-03,CDEL,SELF_CLEAR
T20250901-000751,XOM,SELL,200,36.82,7364.0,FND1053,2025-09-01T17:58:17,2025-09-03,BAML,INTRODUCING
T20250901-000752,META,SELL,1000,365.32,365320.0,FND1030,2025-09-01T18:33:45,2025-09-03,UBSW,SELF_CLEAR
T20250901-000753,JPM,SELL,200,236.04,47208.0,FND1034,2025-09-01T17:13:34,2025-09-03,JPMC,INTRODUCING
T20250901-000754,GOOGL,SELL,2000,444.98,889960.0,FND1010,2025-09-01T20:47:30,2025-09-03,CDEL,SELF_CLEAR
T20250901-000755,BRK.B,SELL,300,449.89,134967.0,FND1036,2025-09-01T18:50:32,2025-09-03,MSCO,INTRODUCING
T20250901-000756,GOOGL,BUY,1000,182.82,182820.0,FND1059,2025-09-01T19:46:35,2025-09-03,BAML,SELF_CLEAR
T20250901-000757,TSLA,BUY,1500,221.05,331575.0,FND1014,2025-09-01T17:59:23,2025-09-03,NITE,SELF_CLEAR
T20250901-000758,NVDA,BUY,100,333.74,33374.0,FND1049,2025-09-01T17:52:33,2025-09-03,BAML,SELF_CLEAR
T20250901-000759,JPM,SELL,500,330.65,165325.0,FND1045,2025-09-01T20:00:01,2025-09-03,GSCO,SELF_CLEAR
T20250901-000760,UNH,SELL,1500,379.36,569040.0,FND1051,2025-09-01T20:35:49,2025-09-03,GSCO,INTRODUCING
T20250901-000761,GOOGL,BUY,1000,33.75,33750.0,FND1055,2025-09-01T19:45:35,2025-09-03,JPMC,SELF_CLEAR
T20250901-000762,META,SELL,100,498.11,49811.0,FND1025,2025-09-01T19:59:26,2025-09-03,NITE,SELF_CLEAR
T20250901-000763,NVDA,SELL,100,304.29,30429.0,FND1054,2025-09-01T18:27:14,2025-09-03,MSCO,INTRODUCING
T20250901-000764,AAPL,BUY,200,145.64,29128.0,FND1003,2025-09-01T20:21:43,2025-09-03,NITE,SELF_CLEAR
T20250901-000765,AAPL,SELL,1000,113.16,113160.0,FND1015,2025-09-01T18:54:37,2025-09-03,GSCO,INTRODUCING
T20250901-000766,GOOGL,SELL,1500,273.1,409650.0,FND1005,2025-09-01T18:23:26,2025-09-03,NITE,SELF_CLEAR
T20250901-000767,BAC,SELL,1500,48.89,73335.0,FND1002,2025-09-01T17:29:33,2025-09-03,NITE,SELF_CLEAR
T20250901-000768,TSLA,SELL,300,496.66,148998.0,FND1058,2025-09-01T18:50:13,2025-09-03,CDEL,INTRODUCING
T20250901-000769,AAPL,BUY,100,47.74,4774.0,FND1022,2025-09-01T19:44:25,2025-09-03,BAML,INTRODUCING
T20250901-000770,AAPL,SELL,100,449.87,44987.0,FND1036,2025-09-01T20:39:01,2025-09-03,NITE,SELF_CLEAR
T20250901-000771,AAPL,BUY,2000,444.56,889120.0,FND1011,2025-09-01T18:56:05,2025-09-03,GSCO,SELF_CLEAR
T20250901-000772,NVDA,BUY,200,345.68,69136.0,FND1036,2025-09-01T17:11:30,2025-09-03,BAML,INTRODUCING
T20250901-000773,UNH,BUY,1000,212.59,212590.0,FND1005,2025-09-01T18:35:34,2025-09-03,GSCO,INTRODUCING
T20250901-000774,XOM,SELL,500,314.78,157390.0,FND1036,2025-09-01T18:32:44,2025-09-03,BAML,INTRODUCING
T20250901-000775,XOM,BUY,300,402.49,120747.0,FND1001,2025-09-01T19:13:10,2025-09-03,UBSW,SELF_CLEAR
T20250901-000776,UNH,SELL,300,198.4,59520.0,FND1030,2025-09-01T17:12:42,2025-09-03,JPMC,INTRODUCING
T20250901-000777,MSFT,BUY,200,16.73,3346.0,FND1037,2025-09-01T18:05:47,2025-09-03,BAML,INTRODUCING
T20250901-000778,NVDA,BUY,100,295.43,29543.0,FND1040,2025-09-01T18:38:26,2025-09-03,CDEL,INTRODUCING
T20250901-000779,GOOGL,BUY,1500,355.34,533010.0,FND1009,2025-09-01T18:39:20,2025-09-03,JPMC,INTRODUCING
T20250901-000780,NVDA,SELL,1500,441.85,662775.0,FND1013,2025-09-01T20:31:43,2025-09-03,JPMC,INTRODUCING
T20250901-000781,UNH,BUY,300,175.68,52704.0,FND1059,2025-09-01T17:32:06,2025-09-03,UBSW,INTRODUCING
T20250901-000782,BRK.B,BUY,2000,89.08,178160.0,FND1058,2025-09-01T20:29:32,2025-09-03,GSCO,INTRODUCING
T20250901-000783,AAPL,BUY,100,140.74,14074.0,FND1002,2025-09-01T19:05:32,2025-09-03,CDEL,INTRODUCING
T20250901-000784,MSFT,BUY,500,15.1,7550.0,FND1007,2025-09-01T17:13:47,2025-09-03,NITE,SELF_CLEAR
T20250901-000785,TSLA,SELL,1000,387.77,387770.0,FND1025,2025-09-01T20:34:22,2025-09-03,CDEL,INTRODUCING
T20250901-000786,BRK.B,BUY,200,14.87,2974.0,FND1049,2025-09-01T19:22:03,2025-09-03,GSCO,SELF_CLEAR
T20250901-000787,META,BUY,200,202.73,40546.0,FND1013,2025-09-01T19:33:46,2025-09-03,BAML,INTRODUCING
T20250901-000788,GOOGL,BUY,500,269.75,134875.0,FND1004,2025-09-01T18:41:42,2025-09-03,BAML,INTRODUCING
T20250901-000789,MSFT,SELL,100,471.36,47136.0,FND1056,2025-09-01T18:55:43,2025-09-03,MSCO,SELF_CLEAR
T20250901-000790,UNH,BUY,1500,259.15,388725.0,FND1003,2025-09-01T19:34:09,2025-09-03,JPMC,INTRODUCING
T20250901-000791,UNH,SELL,100,87.79,8779.0,FND1011,2025-09-01T17:11:49,2025-09-03,UBSW,SELF_CLEAR
T20250901-000792,TSLA,SELL,500,100.65,50325.0,FND1009,2025-09-01T18:11:00,2025-09-03,MSCO,SELF_CLEAR
T20250901-000793,GOOGL,SELL,1000,306.42,306420.0,FND1007,2025-09-01T19:01:31,2025-09-03,CDEL,SELF_CLEAR
T20250901-000794,XOM,SELL,2000,204.58,409160.0,FND1004,2025-09-01T20:06:28,2025-09-03,NITE,SELF_CLEAR
T20250901-000795,XOM,BUY,100,262.87,26287.0,FND1030,2025-09-01T17:26:09,2025-09-03,MSCO,SELF_CLEAR
T20250901-000796,GOOGL,BUY,300,71.96,21588.0,FND1005,2025-09-01T17:30:11,2025-09-03,CDEL,INTRODUCING
T20250901-000797,AAPL,BUY,1000,144.68,144680.0,FND1057,2025-09-01T20:13:35,2025-09-03,MSCO,INTRODUCING
T20250901-000798,NVDA,SELL,100,289.72,28972.0,FND1013,2025-09-01T18:33:38,2025-09-03,NITE,SELF_CLEAR
T20250901-000799,NVDA,BUY,500,30.76,15380.0,FND1016,2025-09-01T18:40:32,2025-09-03,MSCO,INTRODUCING
T20250901-000800,AAPL,BUY,2000,191.08,382160.0,FND1020,2025-09-01T20:30:33,2025-09-03,JPMC,INTRODUCING
T20250901-000801,TSLA,SELL,100,66.2,6620.0,FND1015,2025-09-01T20:06:25,2025-09-03,JPMC,SELF_CLEAR
T20250901-000802,TSLA,SELL,1000,164.46,164460.0,FND1056,2025-09-01T18:49:35,2025-09-03,JPMC,SELF_CLEAR
T20250901-000803,AMZN,SELL,1000,444.56,444560.0,FND1004,2025-09-01T20:32:32,2025-09-03,CDEL,INTRODUCING
T20250901-000804,AMZN,SELL,100,59.9,5990.0,FND1046,2025-09-01T18:44:50,2025-09-03,CDEL,SELF_CLEAR
T20250901-000805,NVDA,SELL,1500,17.76,26640.0,FND1021,2025-09-01T17:45:41,2025-09-03,UBSW,INTRODUCING
T20250901-000806,XOM,SELL,300,399.14,119742.0,FND1024,2025-09-01T20:38:45,2025-09-03,JPMC,INTRODUCING
T20250901-000807,AAPL,SELL,2000,288.57,577140.0,FND1019,2025-09-01T17:01:49,2025-09-03,BAML,INTRODUCING
T20250901-000808,UNH,SELL,100,256.63,25663.0,FND1008,2025-09-01T19:13:53,2025-09-03,CDEL,INTRODUCING
T20250901-000809,TSLA,BUY,200,273.17,54634.0,FND1023,2025-09-01T18:30:27,2025-09-03,UBSW,INTRODUCING
T20250901-000810,META,SELL,1000,291.93,291930.0,FND1033,2025-09-01T19:10:06,2025-09-03,BAML,SELF_CLEAR
T20250901-000811,BRK.B,SELL,300,290.4,87120.0,FND1038,2025-09-01T19:45:17,2025-09-03,BAML,INTRODUCING
T20250901-000812,AAPL,SELL,1500,405.49,608235.0,FND1048,2025-09-01T17:10:22,2025-09-03,CDEL,INTRODUCING
T20250901-000813,JPM,SELL,500,397.92,198960.0,FND1021,2025-09-01T20:51:12,2025-09-03,GSCO,INTRODUCING
T20250901-000814,MSFT,SELL,2000,290.45,580900.0,FND1003,2025-09-01T19:45:12,2025-09-03,UBSW,INTRODUCING
T20250901-000815,UNH,SELL,200,489.89,97978.0,FND1054,2025-09-01T20:30:14,2025-09-03,MSCO,INTRODUCING
T20250901-000816,JPM,BUY,2000,62.27,124540.0,FND1057,2025-09-01T18:16:48,2025-09-03,MSCO,SELF_CLEAR
T20250901-000817,BAC,SELL,300,121.08,36324.0,FND1053,2025-09-01T17:06:05,2025-09-03,GSCO,INTRODUCING
T20250901-000818,META,BUY,500,117.58,58790.0,FND1015,2025-09-01T18:20:35,2025-09-03,UBSW,SELF_CLEAR
T20250901-000819,NVDA,BUY,2000,182.75,365500.0,FND1020,2025-09-01T18:15:30,2025-09-03,CDEL,SELF_CLEAR
T20250901-000820,META,SELL,100,367.53,36753.0,FND1011,2025-09-01T18:24:11,2025-09-03,UBSW,INTRODUCING
T20250901-000821,JPM,BUY,2000,335.69,671380.0,FND1009,2025-09-01T20:18:09,2025-09-03,GSCO,SELF_CLEAR
T20250901-000822,JPM,SELL,100,331.47,33147.0,FND1026,2025-09-01T19:49:07,2025-09-03,UBSW,SELF_CLEAR
T20250901-000823,META,BUY,100,134.78,13478.0,FND1026,2025-09-01T20:01:42,2025-09-03,GSCO,SELF_CLEAR
T20250901-000824,XOM,SELL,1500,26.29,39435.0,FND1038,2025-09-01T17:59:27,2025-09-03,GSCO,SELF_CLEAR
T20250901-000825,MSFT,BUY,100,125.39,12539.0,FND1044,2025-09-01T20:44:43,2025-09-03,CDEL,INTRODUCING
T20250901-000826,MSFT,BUY,100,319.13,31913.0,FND1053,2025-09-01T18:13:12,2025-09-03,NITE,INTRODUCING
T20250901-000827,AMZN,BUY,300,187.32,56196.0,FND1031,2025-09-01T17:26:50,2025-09-03,BAML,SELF_CLEAR
T20250901-000828,UNH,SELL,1500,233.33,349995.0,FND1038,2025-09-01T19:50:25,2025-09-03,MSCO,INTRODUCING
T20250901-000829,XOM,SELL,1000,110.84,110840.0,FND1047,2025-09-01T20:52:03,2025-09-03,UBSW,SELF_CLEAR
T20250901-000830,META,SELL,200,234.5,46900.0,FND1031,2025-09-01T20:39:53,2025-09-03,MSCO,INTRODUCING
T20250901-000831,AAPL,SELL,2000,331.49,662980.0,FND1013,2025-09-01T19:58:59,2025-09-03,JPMC,SELF_CLEAR
T20250901-000832,XOM,SELL,1000,45.46,45460.0,FND1040,2025-09-01T18:39:09,2025-09-03,GSCO,INTRODUCING
T20250901-000833,JPM,SELL,100,299.79,29979.0,FND1046,2025-09-01T20:51:58,2025-09-03,BAML,SELF_CLEAR
T20250901-000834,META,BUY,100,34.51,3451.0,FND1032,2025-09-01T18:40:09,2025-09-03,GSCO,INTRODUCING
